Diet ,SampleID,Taxon_1,Taxon_2,Taxon_3,Taxon_4,Taxon_5,Taxon_6,Taxon_7,Taxon_8,Taxon_9,Taxon_10,Taxon_11,Taxon_12,Taxon_13,Taxon_14,Taxon_15,Taxon_16,Taxon_17,Taxon_18,Taxon_19,Taxon_20,Taxon_21,Taxon_22,Taxon_23,Taxon_24,Taxon_25,Taxon_26,Taxon_27,Taxon_28,Taxon_29,Taxon_30,Taxon_31,Taxon_32,Taxon_33,Taxon_34,Taxon_35,Taxon_36,Taxon_37,Taxon_38,Taxon_39,Taxon_40,Taxon_41,Taxon_42,Taxon_43,Taxon_44,Taxon_45,Taxon_46,Taxon_47,Taxon_48,Taxon_49,Taxon_50,Taxon_51,Taxon_52,Taxon_53,Taxon_54,Taxon_55,Taxon_56,Taxon_57,Taxon_58,Taxon_59,Taxon_60,Taxon_61,Taxon_62,Taxon_63,Taxon_64,Taxon_65,Taxon_66,Taxon_67,Taxon_68,Taxon_69,Taxon_70,Taxon_71,Taxon_72,Taxon_73,Taxon_74,Taxon_75,Taxon_76,Taxon_77,Taxon_78,Taxon_79,Taxon_80,Taxon_81,Taxon_82,Taxon_83,Taxon_84,Taxon_85,Taxon_86,Taxon_87,Taxon_88,Taxon_89,Taxon_90,Taxon_91,Taxon_92,Taxon_93,Taxon_94,Taxon_95,Taxon_96,Taxon_97,Taxon_98,Taxon_99,Taxon_100,Taxon_101,Taxon_102,Taxon_103,Taxon_104,Taxon_105,Taxon_106,Taxon_107,Taxon_108,Taxon_109,Taxon_110,Taxon_111,Taxon_112,Taxon_113,Taxon_114,Taxon_115,Taxon_116,Taxon_117,Taxon_118,Taxon_119,Taxon_120,Taxon_121,Taxon_122,Taxon_123,Taxon_124,Taxon_125,Taxon_126,Taxon_127,Taxon_128,Taxon_129,Taxon_130,Taxon_131,Taxon_132,Taxon_133,Taxon_134,Taxon_135,Taxon_136,Taxon_137,Taxon_138,Taxon_139,Taxon_140,Taxon_141,Taxon_142,Taxon_143,Taxon_144,Taxon_145,Taxon_146,Taxon_147,Taxon_148,Taxon_149,Taxon_150,Taxon_151,Taxon_152,Taxon_153,Taxon_154,Taxon_155,Taxon_156,Taxon_157,Taxon_158,Taxon_159,Taxon_160,Taxon_161,Taxon_162,Taxon_163,Taxon_164,Taxon_165,Taxon_166,Taxon_167,Taxon_168,Taxon_169,Taxon_170,Taxon_171,Taxon_172,Taxon_173,Taxon_174,Taxon_175,Taxon_176,Taxon_177,Taxon_178,Taxon_179,Taxon_180,Taxon_181,Taxon_182,Taxon_183,Taxon_184,Taxon_185,Taxon_186,Taxon_187,Taxon_188,Taxon_189,Taxon_190,Taxon_191,Taxon_192,Taxon_193,Taxon_194,Taxon_195,Taxon_196,Taxon_197,Taxon_198,Taxon_199,Taxon_200
carnivore,S127,0.007475931,0.002076618,0.005692573,0.001353863,0.020091348,0.004388601,0.003601942,0.002057527,0.003277913,0.003271151,0.005778659,0.011219964,0.009159627,0.004266582,0.003754913,0.001607722,0,0.000202131,0.0016965,0.000759128,0.000619989,0.004018761,0.001852225,0,0.010599864,0.003254632,0.004183871,0.002955934,0.003330564,0.004644348,0.000126911,0.002587288,0.001078232,0.002780931,0.007666478,0.003356222,0.002473427,0.007864465,0.005961987,0.005083755,0.007676831,0.014902594,0.002983385,0.006316427,0.004311601,0.005030038,0.004500528,0.004402047,0.002887787,0.002732935,0.003321066,0.001732321,0.007585183,0.00046704,0.011683853,0.013377026,0.002020017,0.003606907,0.004275496,0.009883497,0.00352953,0.002409526,0.000589981,0.008083951,0.006141062,0.000429387,0.001564261,0.003247693,0.00226941,0.00568077,0.003173103,0.002953378,0.0060105,0.013144871,0,0.01396173,0.010873436,0.003116443,0.002735809,0.003714054,0.002854068,0.002505128,0.011125109,0.005347003,0.005599507,0.002791118,0.002183305,0.004109114,0.002940578,0.002392372,0.001932711,0.002910154,0.002085316,0.022172166,0.001691339,0.009671926,0.003800881,0.00508912,0.001717734,0.00127788,0.007879797,0.006889942,0.006451379,0.009224048,0.004365827,0.010324018,0.010344263,0.004502689,0.004189629,0.004301464,0.012018551,0.005713201,0.00132829,0.001871325,0.012059415,0.003223453,0.005527026,0.003391559,0.002172209,0.006063624,0.006726077,0.007741921,0.023653846,0.006641935,0.016955384,0.021760355,0.006784656,0.002053436,0.01462617,0.009171363,0.007965363,0.002563852,0.00022926,0.004640139,0.00417647,0.013483482,0,0.003842508,0.004039867,0.000924626,0.00088982,0.00570899,0.033189941,0.004853905,0.002424964,0.00552606,0.001554555,0.003338253,0.014791095,0.004017661,0,0.001552855,0.000861039,0.001696879,0.000779413,0.006552834,0.000530881,0,0.004603706,0,0.002102983,0,0.001416488,0.001867028,0.009687697,0.000741228,0.00216202,7.99E-06,0.002367909,0.001010594,0.000824751,0.002652967,0.00781948,0.001721218,0.000200911,0.009528913,0.007661447,0.000628645,0.002181482,0.002234683,0.002154822,0.00918395,0.010684438,0.003097048,0.004037762,0.008728028,0.014598246,0.00086898,0.000486458,0.004359715,0.010750082,0.002466674,0.000809057,0.003088139,0.008390157,0.007376907,0.005225041,0.002116871,0.003164377,0.001204958
carnivore,S128,0.003192699,0.00624,0.001115117,0.003269362,0.006482605,0.010547561,0.003428585,0.00216543,0.010356633,0.004208052,0.010847783,0.003588735,0.000178674,0.006125406,0.00275902,0.005330645,0.001700627,0.001233047,0.005412239,0.00346744,0.001921711,0.000566656,0.006263069,0.000563046,0.000625553,0.001678512,0.002697403,0.002843159,0.002358829,0.002876516,0.002803241,0.001563295,0.000332864,0.002511359,0.000570986,0.006499703,0.00092112,0.010524785,0.003163801,0.000848098,0.000729121,0.000887697,0.002259909,0.003463639,0.002622239,0.005905658,0.000349841,0.007231183,0.002081196,0.002123656,0.004478553,0.001703191,0.007578787,0.002244767,0.00416679,0.00174619,0.000811676,0.00472453,0.003242333,0.000472058,0.010753925,0.000642491,0.001892809,0.007896594,0.010232198,0.005539716,0.006905564,0.004825164,0.005417692,0.017162582,0.003288327,0.002277027,0.001218735,0.005548048,0.007535777,0.00174435,0.002086856,0.004597406,0.001910362,0.004745856,0.002402055,0.002513953,0.012523862,0.003504762,0.003438966,0.008441081,0.005743707,0.004380667,0.001652355,0.004567152,0,0.000788569,0.002537958,0.053189106,0.004803843,0.00141255,0.003534027,0.002541954,0.002147002,0.000841792,0.013076594,0.008056746,0.001613833,0.00321855,0.012874304,0.00710992,0.016749869,0.00610318,0.001505304,0.005624589,0.022436271,0.011689808,0.003403677,0.021147871,0.003284349,0.003935208,0.008498731,0.007291522,0.015757942,0.008632532,0.011541261,0.003704498,0.006929464,0.012403087,0.008789816,0.014205235,0.003618514,0.0024007,0.010096476,0.017308345,0.008600695,0.003417315,0.001356669,0.007501692,0.003186982,0.003066846,0.003529382,0.008154865,0.005371588,0.004436695,0.004512371,0.002221677,0.017579566,0.003992163,0.001502811,0.009776872,0.005112331,0.004110685,0.022584312,0.002027123,0.005877428,0.00675689,0.001537684,0.006139573,0.003201549,0.01276219,1.87E-05,0.011011728,0.003081802,0.001832389,0,0.001673803,0.007396888,0.002986822,0.003855953,0.002878032,0.002473724,0.001859095,0.006064454,0.001679467,0.002676794,0.003494007,0.00314392,0.01122687,0.005042617,0.002338593,0.006630086,0.005230708,0.004610762,0.004655581,0.003326818,0.001944208,0.003982224,0.005275176,0.001882291,0.001530624,0.001695007,0.002833775,0.000950006,0.002878787,0.001200637,0.002860436,0.001744823,0.001061218,0.001293614,0.002895497,0,0.001687622,0.001431996,0.002543103
carnivore,S129,0.004681157,0.004142551,0.006990642,0.004844107,0.074648409,0.003731638,0.02197407,0.010622163,0.009379541,0.005762842,0.014483306,0.002069753,0.003114924,0.016892125,0.001888577,0.012648835,0.001958525,0.005931663,0.008795908,0.014012848,0.003925994,0.005245703,0.005717269,0.007820491,0.013500763,0.007478096,0.007777792,0.001427502,0.002323401,0.003783156,0.006510378,0.005209153,0.003782858,0.009132841,0.004724499,0.02381027,0.009796622,0.006465619,0.001303922,0.004196679,0.01689494,0.002304704,0.006324327,0.00564777,0.003614557,0.007274978,0.008210468,0.013694635,0.002252727,0.011853543,0.00446219,0.003645733,0.012026836,0.000829139,0.006187157,0.005963571,0.003781407,0.002121676,0.004437451,0.009036375,0.00219986,0,0.001012139,0.000689846,0.011537569,0.001693125,0.006747489,0.004942566,0.001539055,0.00293932,0.002051312,0.00289581,0.010948663,0.007794222,0.001815708,0.004388035,0.003233501,0.030079335,0.001460335,0.004891692,0.008000802,0.003480341,0.005226047,0.002027379,0.012098995,0.00186403,0.000689249,0.003579568,0.002620883,0.002956082,0.00175326,0.007761318,0.002551141,0.032206195,0.005629116,0.000905465,0.006820201,0.005155983,0.003633669,0.001741542,0.002402781,0,0.002277607,0.002828693,0.008942763,0.002830213,0.006933547,0.002252457,0.000553587,0.00244178,0.002532078,0.002798188,0.00417256,0.005401704,0.001985576,0.003106261,0.003036836,0.006222882,0.005453034,0.004386069,0.001440964,0.001567987,0.001520576,0.001271092,0.005576971,0,5.09E-05,0.001086708,0.002772404,0,0.01061883,0.003088388,0.000414467,0.004259128,0.002705312,0.000781408,0.008098387,0.001886721,0.001996662,0.000982795,0.000661071,0.00124683,0.002524723,0.00583196,0.002940192,0.000861257,0.004983418,0.001144588,0.006815879,0.001702101,0.004538905,0.000776392,0.003782572,0.004221265,0,0.005357235,0.003861458,0.009003154,0.002713041,0.00246983,0.00112326,0.003352832,0.003986406,0.005332991,0.005745858,0.001815945,0.001064979,0,0.002844047,0,0.001108647,0.001242564,0.001141034,0.001590003,0.00635485,0.003198311,0.001745234,0,0,0.000910686,0.002868257,0.013629086,0.001368087,0.0019841,0.000610992,0.004227156,0.002470803,0,0.008588304,0.001048437,0.005140738,0.003166709,0.006251996,0.0022173,0.003629109,0.001687754,0.00204882,0.001490858,0.001798386,0.000469642
carnivore,S130,0.000740717,0.006066229,0.002466072,0.002097312,0.007832792,0.002671476,0.006612586,0.004224616,0.001612163,0.002686488,0.001719183,0.003523113,0.008298164,0.003329692,0.00615889,0.006509833,0,0.00798435,0.004889205,0.008367224,0.000919854,0.00685695,0.005641348,0.002308538,0.01589613,0.005669644,0.003843892,0.001758628,0.007024364,0.006411566,0.0043487,0.014932746,0.012571276,0.002586634,0.005696361,0.008551549,0.009709609,0.030445861,0.007070129,0.001726184,0.005790363,0.011327478,0.003596899,0.007261244,0.006542297,0.00393561,0.010460402,0.013514061,0.008565028,0.005914325,0.001083842,0.003114034,0.008884109,0.005803384,0.003593859,0.013596326,0.003461157,0.003892892,0.004284379,0.011704046,0.004381259,0.008393247,0.011367551,0.001936122,0.013537155,0.002832717,0.000442149,0.004038451,0.004553968,0.013049658,0.003970743,0.002736883,0.004128956,0.003993064,0.006094758,0.001336692,0.001661832,0.004639266,0.000396912,0.002505279,0.00451758,0.001312544,0.002430716,0.000983103,0.004382225,0.002935268,0.000239832,0.005099161,0.001782268,0.004169239,0.002416686,0.001968139,0.004152054,0.009014163,0.000757376,0.003463289,0.001291654,0.001940019,0.000954521,0.002185562,0.008000852,0.004462914,0.00284242,0.002664335,0.013902136,0.001285555,0,0.001932105,0.000542435,0.000973029,0.002138483,0.001987525,0.001913795,0.014684104,0.004211694,0.013070988,0.003826186,0.004055537,0.004295858,0.006910636,0.00462684,0,0.003985397,0.001910703,0.002351828,0.006820542,0.003370662,0.001069318,0.002540913,0.003655341,0.001438528,0.000530094,0.002843665,0.002150113,0.001248284,0.003748225,0.003080488,0.004033101,0.00321845,0.014828817,0.004566239,0.001727355,0.003225183,0.003597272,0.002769217,0.002052234,0.001389141,0.00144842,0.001880827,0.000546313,0.002794123,0.001535705,0.008754592,0.006749145,0.008451199,0.011931951,0.005028841,0.01556399,0.015459523,0.007309826,0.002775828,0.009250557,0.001684018,0.002233477,0.01030856,0.00477931,0.00836713,0,0.024934155,0.007610952,0.006034644,0.003533666,0.003245398,0.018161021,0.00542654,0.002548424,0.003735688,0.001992572,0.001585351,0.004535623,0.002961358,0.009335957,0.004025888,0.004945071,0.00312863,0.002386177,0.002848458,0.000327325,0.003883746,0.010461693,0.005067923,0.002480092,0.001272569,0.000332969,0.008669028,0.005127297,0.002706082,0,0.008227954,0.001058017
carnivore,S131,0.003802031,0.003173103,0.002528393,0.006547627,0.00263276,0.001790002,0.002753187,0.003970615,0.002006603,0.001950028,0.001627418,0.014872939,0.002074659,0.00496266,0.001900846,0.001035363,0.002687969,0.002128907,0.000230674,0.003010494,0.001930737,0.00107321,0.002329534,0.001102998,0.002688324,0.001642905,0.003766385,0.000702411,0.007768506,0.001448728,0.008477932,0.005983665,0.003616243,0.006028087,0.005286069,0.039970838,0.005693103,0.007431691,0.002336612,0.002938687,0.002932045,0.004051637,0.005591809,0.006732855,0.004270552,0.013269859,0.002949363,0.013139318,0.008455462,0.013386595,0.002065296,0.01103338,0.007247078,0.005090874,0.003558588,0.002371728,0.00300176,0.008458826,0.007886845,0.005733497,0.000619404,0.000477477,0.006643437,0.003198304,0.086572883,0.002357069,0.000822775,0.013676138,0.005808041,0.007678027,0.004226879,0.003107371,0.008888665,0.011030061,0.001149838,0.005652671,0.009387086,0.009926207,0.000612486,0.001614871,0.00243122,0.004964831,0.007574374,0.008279134,0.005553035,0.002380194,0.001750217,0.006534446,0.002876633,0.004025842,0.002140074,0.003662761,0.001874336,0.010519431,0.003942903,0.00207837,0.009197029,0.003465682,0.002685568,0.005205875,0.005846992,0.004455992,0.003426595,0.001885416,0.00700217,0.003205612,0.003835314,0,0.002640329,0.007284451,0.002086654,0.003349518,0.004706274,0.005923127,0.001569835,0.005997974,0.00274875,0.010098879,0.005409228,0.006649127,0.00114081,0.000473572,0.00477021,0.003173113,0.004427585,0.005808653,0.003460832,0.002065774,0.000535944,0.004062317,0.001245201,0.001240732,0.000494764,0.000320291,0.004647306,0,0.001672093,0.001520287,0.003659285,0,0.001011505,0,0.001481003,0.002303172,0.002076916,0.004037976,0.000951166,0.00072396,0.003399438,0.001049219,0.00324861,0.009184151,1.87E-05,0.007340032,0.001006473,0.006445136,0.006104068,0.002501145,0.016239753,0.003541941,0.001297968,0.007986352,0.004407866,0.004955896,0.018677069,0.001970826,0.004095171,0,0.008453562,0.007395084,0.002040683,0.004587883,0.000918779,0.013600794,0.0061903,0.008328298,0.016153667,0.006043157,0.001016293,0.003128134,0.005749826,0.006883629,0.009086869,0.007809885,0.004946208,0.007585172,0.006557664,0.001315818,0.003421181,0.002332385,0.006335274,0.002941167,0.007119962,0.00344552,0.003419271,0.001230613,0.001807196,0.001533039,0.004456126,0.001548096
carnivore,S132,0.006086009,0.002701408,0.006400851,0.002054844,0.020713238,0.004473269,0.004198554,0.001258602,0.003968677,0.002936439,0.004234663,0.010099824,0.0077942,0.003874239,0.002826084,0,0.000534874,0.003215104,0.002054414,0.002782419,0.000222741,0.005170135,0.002033241,0.000169037,0.01212084,0.003098861,0.002807118,0.001710247,0.001648412,0.007887663,0.002519233,0.000924795,0,0.00237329,0.007131696,0.00316571,0.003650369,0.005363097,0.006075938,0.005100247,0.006967156,0.01493598,0.003334323,0.004726099,0.003647549,0.005679616,0.003375879,0.00557211,0.002355748,0.00173605,0.002059331,0.002553731,0.007326007,0.002311596,0.012588297,0.011731537,0.002546889,0.003492076,0.004599266,0.007341324,0.002941752,0.003042039,0.002508057,0.00926877,0.004054879,0.001709878,0.000981979,0.001203873,0.005132326,0.005756759,0.001103836,0.005627164,0.004634324,0.01394032,0.001268329,0.013582398,0.011035256,0.003879242,0.001808581,0.003947237,0.001879503,0.004197248,0.010995392,0.005629719,0.005797415,0.002055654,0.001897994,0.005638434,0.003310745,0.000320264,0.000594133,0.003619043,0.001283509,0.024515193,0.00246572,0.010262079,0.002966835,0.005139283,0.002391942,4.92E-05,0.008333056,0.008941088,0.005866363,0.00867418,0.004924277,0.010607033,0.010524466,0.000972573,0.003554052,0.002910462,0.012558843,0.005218116,0.000899222,0.00186893,0.011140885,0.002065758,0.004742439,0.002242804,0.002888905,0.005158589,0.005173676,0.00654323,0.02427871,0.004230232,0.01528898,0.022074301,0.008997506,0.002304595,0.013182631,0.00847165,0.008397377,0.005098502,0.001761365,0.002747994,0.004836417,0.01309924,0.002722824,0.003911701,0.003114485,0.003172287,0.002092637,0.008061966,0.03328145,0.002939238,0.002492074,0.00634382,0.000352917,0.002634079,0.013500233,0.003251994,0,0.001236121,0.002590464,0.004356315,0.00115826,0.00550758,0.000935257,0.002540003,0.004637953,0.000876265,0.000556592,0,0.00194001,0.001015948,0.006086799,0.000963,0.002697211,0,0.00311391,0.00027217,0.001763218,0.001716554,0.007945589,0.002777456,0.001409061,0.012181428,0.007748432,0.002105436,0.003486523,0.001632863,0.001792081,0.007197533,0.012864949,0.002204566,0.001490874,0.009604965,0.012569841,0.002462464,0.002364121,0.003880785,0.011569814,0.002524015,0.000599693,0.002774758,0.00881229,0.008399781,0.003112079,0.002557996,0.00481959,0
carnivore,S133,0.005321093,0.002663065,0.000365137,0.005999628,0.001640059,0.000806481,0.003459781,0.001628821,0.003728452,0.003636388,0.003091979,0.016204801,0.001637632,0.003538217,0.001409864,0.001725349,0.0023167,0.000239508,0.001985971,0.001278551,0.001678905,0.000799975,0.001417707,0.002669821,0,0.00224162,0.001271686,0.002072407,0.006122758,0.001432828,0.005568915,0.004420654,0.005252698,0.006688974,0.00521735,0.043012415,0.005051477,0.008107797,0.00345238,0.001469192,0.004231098,0.006498921,0.006365939,0.005100632,0.003475272,0.011840622,0.003386039,0.010705186,0.007849265,0.015121841,0.001695986,0.008792798,0.005645341,0.001762219,0.002691694,0.001342784,0.002909216,0.006242189,0.007635214,0.006579139,0.002665491,0.00032814,0.004320498,0.003309265,0.091751154,0.003100829,0.000868451,0.011641353,0.004527119,0.007468475,0.004761844,0.004427281,0.009281853,0.010408438,0.002077659,0.007381818,0.010726144,0.012393868,0.000328266,0.001423338,0.001298056,0.002350364,0.006303561,0.009842681,0.004899488,0.001180231,0.001509033,0.00920975,0.000643248,0.003076594,0.003725281,0.00343121,0,0.01088348,0.004290071,0.001773744,0.011026042,0.003124804,0,0.002488828,0.006495235,0.002322123,0.003663668,0.002977788,0.007903659,0.004138965,0.002384287,0,0.000240138,0.008958229,0.004025943,0.000946591,0.004207887,0.003916085,0.004354191,0.002956614,0.001210267,0.010079094,0.003613018,0.006477603,0,0.001037555,0.003764851,0.001639225,0.004834631,0.006916817,0.003542003,0.002835786,0,0.003752211,0.000988872,0.001045875,0.001339957,0.00157367,0.004580494,0,0.000638668,0,0.004568956,0.001124317,0.000658495,0.002567494,0.00118272,0.001397863,0.004062767,0.004609129,0.000905451,0.000294759,0.004597933,7.69E-05,0.002191302,0.008944404,0.001465776,0.008223721,0.00143657,0.006103129,0.0040015,0.00237362,0.015713706,0.004011469,0.002074453,0.006566722,0.005059347,0.003956473,0.020368003,0.00249355,0.00410408,0.003066232,0.007389918,0.005000348,0.004234269,0.00301436,0,0.01319503,0.007882647,0.011086402,0.016236147,0.00479241,0.001392804,0.004155462,0.004355129,0.008648576,0.009997708,0.009598198,0.006271756,0.006483959,0.00742086,0.00122261,0.00479471,0.003715935,0.008294794,0.005256237,0.007345069,0.005595755,0.001955036,0.00277802,0.003393032,0.00458184,0.005687222,0.001914719
carnivore,S134,0.003494626,0.002973209,0.012855164,0.004938278,0.05330658,0.010914324,0.006148198,0.0087077,0.005440399,0.002960549,0.00687138,0.003617351,0.007457569,0.004243899,0.011788797,0.007120387,0.000691015,0.004737694,0.002090852,0.00596056,0.000495079,0.005403984,0.0123979,0.001497479,0.003538222,0.000989248,0,0,0.003685155,0.000576914,0,0.024669916,0.002764386,6.60E-05,3.53E-05,0.001871669,0.001076108,0.006664829,0.000326138,0.000318296,0.00314841,0.002266801,0.00016372,0.000703887,0.00091419,0.003993298,8.78E-05,0.000271857,0.001781772,0.010374379,0.000415258,0.005492182,0.006728897,0.000188847,0.004078927,0.006344942,0.000520538,0.006506652,0.007802093,0.00629728,0.000847801,0.001967469,0.010889386,0.00578051,0.006910575,0.006338579,0.002027308,0.011362562,0.002683146,0.012665535,0.009266762,0.00292904,0.007683775,0.006473086,0.004410747,0.004447269,0.000246472,0.006619163,0.010278206,0.006884205,0.012950856,0.001306086,0.028307378,0.005520643,0.008342632,0.012409997,0.002730959,0.004544771,0.004726621,0.002631143,0,0.007729213,0.004367719,0.029937458,0.018329435,0.004055105,0.003404878,0.001643825,0.000176563,0.000604215,0.004720063,0.005224524,0.000134777,0,0.009121201,0.001625486,0.00298537,0.004892354,0.002829099,0.000982791,0.001637088,0.002847815,0.00075343,0.002442974,0.00095292,0.005291307,0,0.000940384,0.002280525,0.004919709,0.002408351,0.000135514,0.003208147,0.002389815,0.002306675,0.007018948,0.009741736,0.008053279,0.003422029,0.007515356,0.003496958,0.003176902,0.000218362,0.007547372,0.000650743,0.00339804,0.003803219,0.007347372,0.004381229,0.002079244,0.002693975,0.000403432,0.003552123,0,0.005839437,0.007086967,0.002794284,0.002826338,0.003982958,0.002208208,0.017126725,0.000860737,0,0.001070543,0.002432028,0.008371377,0.00077492,0.02347753,0.004084146,0.000816311,0.000775116,0.00456674,0.003419703,0.00609054,0.01305159,0.003053311,0.009828699,0.001033239,0.000395191,0.001704315,0.002045959,0.00181864,0.001051608,0.010581415,0.022782711,0.004399018,0.000479775,0.000830531,0.006860902,0.003934791,0.000972599,0.005849379,0.006156445,0.001169658,0.00415598,0.007716599,0.002953109,0.002943986,0.006832323,0.007911525,0.020756102,0,0.002949426,0.00631704,9.57E-05,0.002106227,0.001215736,0.008921241,0.006860543,0.002921401
carnivore,S135,0.005019269,0.000304961,0.001051217,0.003296445,0.013576567,0.000754895,0.002902683,0.002698187,0.005966374,0.005683289,0.008010164,0.003246032,0.002631847,0.009886805,0.003507218,0.004068569,0.001972696,0.013219259,0.005028308,0.004320513,0.000978988,0.003370762,0.002983324,0.002194885,0.000589612,0.002645461,0.001825123,0.002111416,0.004061997,0.00649757,0.008861185,0.005265079,0.001920608,0.001475277,0.00292816,0.009517477,0,0.007583523,0.001200147,0.003038959,0.00586184,0.006388661,0.003470375,0.005597785,0,0.002790447,0.007546864,0.003090232,0.002315276,0.004599662,0.010557484,0.003166862,0.010785539,0.009784952,0.003254664,0.010677198,0.003060627,0.009210589,0.007705886,0.011245433,0.001089772,0.002776273,0.004672395,0.006017444,0.009094335,0.00177762,0.001371007,0.004846898,0.004242231,0.02051951,0.002576833,0.003312985,0.000637641,0.005501655,0.003240238,0,0.000324477,0.002241443,0.001217114,0.000711353,0,0.007425135,0.004360902,0.002383496,0.007836295,0.002926458,0,0.002595817,0,0.001776384,0.000977159,0.001246472,0.002343949,0.005017697,0,0.000262276,0.004683566,0.00053342,0.003317854,0.001074615,0.007697053,0.000331882,0.002528191,0.007020473,0.020909777,0.023183793,0.006288805,0.005048438,0.011973238,0.005397151,0.02753275,0.01341269,0.0087717,0.032223147,0.005800265,0.005798128,0.014382949,0.016980121,0.017137364,0.008382612,0.023891362,0.008681098,0.002487532,0.014064977,0.023748993,0.001169896,0.00524024,0.002846309,0.002180551,0.004710026,0.00826066,0.007985509,0.002288847,0.008287117,0.004867433,0.010871063,0,0.008674461,0.004426869,0.004812372,0.00186364,0.003884196,0.005049537,0.000965386,0.00781738,0.003583635,0.001224332,0.005588057,0.005660564,0.000730505,0.003050595,0.000785329,0.00155139,0.000710014,0.00277214,0,0.000712026,0.006663779,0.003249623,0.003364063,0.002405513,0.003796048,0.007430292,0.006611097,0.001008217,0.00183018,0.002965138,0.000753125,0.00087369,0.006699013,0.000225497,0.002275603,0,0.003915597,0.005100799,0.005578173,0.001191603,0.000701492,0.000772565,0.002834325,0.002944697,0.011537101,0.007759023,0.006576706,0.001490395,0.001304248,0.003964203,0,0.001999163,0.00482459,0.003876331,0.006481381,0.004319917,0.001383762,0.002750311,0.001604801,0.007288731,0.007747047,0.001503035,0.001916614
carnivore,S136,0.001686672,0.005386243,0.011103302,0.003969883,0.053347615,0.008803992,0.007769158,0.008512507,0.00584472,0.002997587,0.00789614,0.003231706,0.005653668,0.004129653,0.009759666,0.00672036,0,0.007203821,0.002616686,0.005810284,0.002017848,0.004812038,0.011392424,0.002668672,0.000876357,0.001315218,0.000360239,0.003265995,0.001903282,0.000548053,0.000727998,0.025039994,0.00214676,0.001211526,0.001268369,0.000549554,0.001118177,0.00635271,0,0.002123301,0.003736413,0,0.002291346,0.001655424,0.002786974,0.00279472,0.001491014,0.001904087,0.001417833,0.010703763,0,0.003876534,0.007611317,0.002040886,0.005587861,0.005367081,0.002738154,0.005638774,0.007011921,0.006314599,0.00287303,0.000194208,0.012464238,0.002518466,0.0082919,0.004599834,0.003222967,0.01024558,0.002854049,0.014428571,0.007373668,0.002057863,0.007661176,0.004559399,0.000825911,0.00499323,0.002466132,0.008644986,0.008981624,0.005514532,0.011533709,0.002075987,0.028438152,0.006013919,0.010095244,0.013609565,0.002511375,0.005436097,0.003811088,0.003742605,0.000695121,0.008052855,0.003599128,0.027487645,0.019008125,0.002583508,0.002574582,0.003708131,0.001269756,0.001402177,0.005095696,0.003687787,0.002081888,0.001346395,0.009271271,0.001865313,0.001781776,0.004303183,0.006615103,4.20E-05,0.000124082,0.00291929,0.000359712,0.006080959,0.000913565,0.00359555,0,0.00032874,0.000312487,0.006551503,0.000448709,0.000932747,0.001267437,0.002208108,0.002349332,0.00595872,0.00969531,0.008277689,0.003557585,0.007428283,0.008362772,0.001605449,0.000490279,0.007938491,0.003111366,0.001776567,0.00432968,0.009208387,0.005170388,0.001084126,0.000377524,0.0011079,0.004773047,0.000634729,0.006354746,0.007016583,0,0.001537305,0.002915985,0.002008007,0.017019405,0.001686801,0.001116203,0.000724323,0.000954041,0.008207229,0.000453493,0.023818513,0.004306312,0.00166716,0,0.006016967,0.002757782,0.006010954,0.012954164,0.002520983,0.010485292,9.81E-05,0.001555539,0.002351874,0.001467652,0.000596597,0.002601534,0.009404403,0.023220161,0.001706516,0.000985356,0.001684441,0.005314784,0.001817371,0.001139373,0.006215291,0.005463242,0.001809783,0.003083799,0.006381977,0.003471957,0.000887439,0.007088135,0.008547335,0.022451556,0.000691374,0.002429757,0.0030152,0.000509694,0.001410778,0.002149797,0.00927617,0.007341984,0.004396844
